name,comment
 برگر ۱۳۵۸ ,"
                            يكي از بهترين برگرها رو داشت ولي الان تغيير كرده و اون كيفيت قبل و اصلا نداره
مسير پيكهارو كوتاه كردن و در محدوده كوچكي سرويس ميدن از اسنپ فود خارج شدن ولي جون اسمشون تو ليست هست در صورت سفارش ماجرايي درست ميشه براتون
                        "
 برگر ۱۳۵۸ ,"
                            شعبه قلهک از شعبه بلوار اباذر از نظر حجم و کیفیت بهتره 
                        "
 برگر ۱۳۵۸ ,"
                            واقعا نمیدونم این همه تعریف برای چیه😐
هیچ چیز خاصی نداشت
حتی برگرها طعم هم نداشت خنثی بود
من ک اصلا توصیه نمیکنم
                        "
 برگر ۱۳۵۸ ,"
                            چندین بار ازش سفارش دادم همیشه خوش مزه و خوش طعم بود برگرهای خوبی داره البته هیچ وقت حضوری نرفتم چیکن هم خوب بود البته یک مقدار ارسال سفارش با تاخیر انجام میشه  
                        "
 برگر ۱۳۵۸ ,"
                            سلام بچه ها ما رفته بودیم به رستوران برگر 85 در منطقه غرب تهران آیت الله کاشانی روبروی پارک معیاد
از نظر جایی پارک میتونین راحت پیدا کنین دردسر نداشته باشین و دکور بیرونی و داخلی رستوران خیلی خوب بود طراحی خاصی داشت سقف رستوران بلند بود و حس خوبی به ادم میداد 
گارسون و پرسنل خیلی خوب و خوش برخوردی هم داشتن درمورد غذاشونم بگم که تنوع خوبی داشتو ما هم برگر سفارش دادیم که طعمش فوق العاده و و در کنارش هم سیبی زمینی سفارش دادیم که ترد خوشمزه بود و پنیر روش هم عالی درکل پیشنهاد میکنم یه سر به این رستوران بزنید و قیمت هاشونم نسبت به غذای که میدن معقول بود
                        "
 برگر ۱۳۵۸ ,"
                            غذا خوشمزه بود ولی خیلی شلوغ بود و باید صبر میکردی میز خالی بشه تا بتونی بشینی . بخاطر همین من ترجیح دادم دیگه نرم :) 
                        "
 برگر ۱۳۵۸ ,"
                            برگرای واقعا خوشمزه که هر کدوم مزه بی نظیر و خاصی میده 
برگر ۱۳۵۸ یه برگر شاپ تخصصی که واقعا کیفیت برگراش بینظیره.
به علاوه سالادای خیلی خوشمزه ای هم دارن
برخورد پرسنلشون هم واقعا خوبه و خوش برخورد هستن
به علاوه نظافتی که تو سرویش دهی شون رعایت کردن واقعا حرف نداره
برگر ۱۳۵۸ برای مهمونی خوانوادگی و قرارهای دوستانه و دونفره مناسبه
پیشنهاد میشه حتما امتحانش کنید😋😋😋
                        "
 برگر ۱۳۵۸ ,"
                            واقعا اینجا یکی از بهترین برگر های ایرانه، به همه توصیه می کنم برای یک بارم که شده امتحان کنن، ما البته چک این کردیم و یه ترافل فرایز رایگان هم دادن که توی عکسه. 
                        "
 برگر ۱۳۵۸ ,"
                            نسبت به تعریفی که شنیده بودیم عالی نبود....خیلی شلوغ بود...برخورد خیلی خوبی داشتن....چیز فرایز سفارش دادیم که من اصلا طعم پنیرشو دوست نداشتم و همین پنیر تو یکی از برگرها هم استفاده شده بود....جاهای دیگه برگرای خوشمزه تر با همین قیمت خوردم
                        "
 برگر ۱۳۵۸ ,"
                            خیلی فوق العاده نبود اما معمولیم نبود (از معمولی یه تاچ بهتر مثلا😁)رفتارپرسنل هم خیلی خوب بود.در کل بازم مسیرم افتاد یه سرکی می کشم.
                        "
 برگر ۱۳۵۸ ,"
                            من دوبار تست کردم. ما بار حضوری رفتیم یه بارم سفارش دادیم فرستادن. اندازه ساندویچ خیلی بزرگ نیست ‌و خیلی متفاوت با جاهای دیگه نیست . برای یک بار امتحان کردن خوبه همین.سیب زمینیش سس خوبی داشت
                        "
 برگر ۱۳۵۸ ,"
                            دو یا سه بار اینجا رفتم
خب اگر برگر باز باشین حتما باید برید، در واقع طعم خاصی داره برگر های اینجا، رفتار پرسنل هم مناسبه و محیط هم دکور جذابی داره
                        "
 برگر ۱۳۵۸ ,"
                            یکی از بهترین برگر هایی بود که تا الان خورده بودم قیمت مناسبی داشت ترافل کلن جدا داستانی بود برا خودش سیب زمینی با ترافل (ترافل فرایز) که خود فیدیلیو داده بود واقعا خوب بود .
دیگه از این به بعد ماهی یک بار اینجا میام
کل سفارش هم اینا بود 
چیز برگر - ترافل چیز که دبل برگر با ترافل و پنیر بود - اسموکی برگر - ماشروم برگر - چیلی برگر - ترافل فرایز_
                        "
 برگر ۱۳۵۸ ,"
                            تنها نکته منفی که می تونم بگم اینه که، طبقه بالا نمک پیدا نمیشد و وقتی برای سیب زمینی، درخواست نمک کردم اون رو به طبقه پایین بردن تا نمک بزنن. وقتی هم که برگرداندن کنی شور شده بود. 
ولی به طور کلی راضی بودم
                        "
 برگر ۱۳۵۸ ,"
                            سلام من دیشب اونجا بودم، دکوراسیون قشنگی داره و خیلی هم شلوغه ، واقعیتش همبرگرش منو جذب نکرد چون لذیذ نبود (کیفیتش خوب بود). سس توی همبرگر آنقدر زیاد بود که کنترلش سخت بود و چیلی برگرش اصلاً تند نبود. سالاد مخصوصش خوشمزه بود. در مجموع حجم غذاها هم خوب بود و برای یکبار رفتن بد نیست
                        "
 برگر ۱۳۵۸ ,"
                            اولین دفعه بود که میرفتم. اسموگی برگر و فیله مرغ سفارش دادم.
طعم غذا عالی
متریال تازه
سرویس خوب
برخورد پرسنل عالی
....بازهم میرم.
                        "
 برگر ۱۳۵۸ ,"
                            خیلی عالیه ، کیفیت و کمیت باهم تناسب داره . اولین انتخابم برای برگر همیشه ۱۳۵۸
                        "
 برگر ۱۳۵۸ ,"
                            اسموکی برگر عالی بود ترافل فرایز هم خیلی خوب بود کلا عالی بودددددد
                        "
 برگر ۱۳۵۸ ,"
                            بعد تعریف و تمجیدهای زیادی که از برگر 1358 شنیده بودم، با اشتیاق برای امتحان کردن برگرهای معروفش رفتیم اونجا. 
سفارش ما برگر ساده، برگر اسموکی و سیب‌زمینی بود. 
بر خلاف اون چیزهایی که شنیده بودم، طعم و مزه هیچکدام از این برگرها منو جذب نکرد و اصلا هیچ نکته خاصی توی اونها ندیدم. توقع من این بود که  گوشت برگرها لطیف تر و مزه دار تر باشه که اینطور نبود. بعلاوه اینکه کیفیت نان تازگی اون و مزه سس استفاده شده هم چندان جالب نبود. سیب‌زمینی هم معمولی و مثل بقیه جاها بود. 
بدون هیچ اغراقی، من برگرهای به مراتب بهتر و خوش طعم تر از این رو قبلاً خورده بودم، اونم توی جاهای خیلی ناشناس تر و با قیمت مناسب تر. 
ضمنا زمانی که ما رفتیم اونجا، سالن کاملا خلوت و تعداد مشتری ها کم بود، اما با این حال سرعت آماده شدن سفارش ما خیلی طولانی و کیفیت سرویس دهی هم بسیار معمولی و ابتدایی بود و من واقعا هیچ نکته خاص و جذابی توی این رستوران ندیدم. 
با احترام به تمامی دوستانی و کارشناسانی که نظرات دقیق و صادقانه بیان میکنن نسبت به رستوران های مختلف، اما من کم کم دارم به این نتیجه میرسم که باید به دیده شک و تردید نگاه کرد به رستورانهایی که توی شبکه های مجازی مختلف خیلی ازشون تعریف و تمجید میشه و در موردشون دائماً حرف میزنن و توصیه میکنن که برید امتحان کنید.
در پایان، من شخصاً برگر 1358 رو به دوستانی که طرفدار برگر هستند و میخوان غذای باکیفیتی رو امتحان کنند، توصیه نمیکنم. 
                        "
 برگر ۱۳۵۸ ,"
                            برگر بسیار سبک و  مزه خوشمزه ایی داشت نون بسیار جالبی داشت و این خودش جالب بود با بقیه جاها فرق میکرد سیب زمینیش بهمراه سس سیر و قارچ به اصطلاح ترافل میگفتند  خیلی خوشمزه بود   دکور خیلی جالب و قشنگی داشت و پرسنل بسیار مودب بودند 
                        "
 برگر ۱۳۵۸ ,"
                            اوایل که شروع کرده بود خیلی عالی بود و بی شک یکی از بهترین های تهران بود ولی کم کم خراب شد و کیفیتش اومد پایین نون هاش خیلی بد و بیشتر وقت ها حالت بیات داشت و کلا غیر قابل استفاده شد تا حدی که من خودم دو سال میشه نرفتم اینجا، دکور داخلش خیلی عالیه پرسنل با احترام و بسیار خوش برخورد هستن و فضای داخل جای زیادی برای نشستن داره و برای رسیدن به طبقه دومش باید از آسانسور استفاده کنید.
                        "
 برگر ۱۳۵۸ ,"
                            یکی از نظراتی که همین جا خوندم کاملا گویای همه چیز بود ، به طوری که من قبل از رفتن به این رستوران حتی میدونستم که 2 طبقه هست و خودشون پیجرمونو میگیرن میرن غذا رو میارن و چیز خاصی برای توضیح دادن نمیمونه ، زمانی که ما رفتیم خلوت بود ، با آسانسور رفتیم طبقه دوم نشستیم ، تقریبا دکوراسیونش شبیه ماک بود سفارش ما چیز برگر و قارچ برگر بود با رنج قیمت حدود 27 تومان که با این قیمت برگرش خوب بود و طعمش هم عالی بود .
                        "
 برگر ۱۳۵۸ ,"
                            برگرهای خیلی خوبی داره خصوصا نون برگرهاش عالیه
برخورد پرسنل هم مودبانه و خوب هست فقط نور پردازی جالبی نداره
                        "
 برگر ۱۳۵۸ ,"
                            بهترین همبرگر را در این رستوران خورده ام
                        "
 برگر ۱۳۵۸ ,"
                            بدون اغراق  از بهترين برگرهاي تهران هستش... كيفيت و كميت غذا به نسبت قيمت قابل قبول بود، فضاي رستوران شيك و جادار و البته پرسنل مجرب
                        "
 برگر ۱۳۵۸ ,"
                            غذاهای خوبی دارن، 
ولی ایکاش به عنوان یه همبرگری حرفه ای سس های بیشتری همبرگر ها سرو می کردند.
                        "
 برگر ۱۳۵۸ ,"
                            به نظرم طعم برگرهاش فوق العاده و بی نظیر بود. من ترافل برگرش رو تست کردم. طمع واقعی گوشت و جعفری محشر بود. اما اگه یه مقدار پنیر بیشتری داشت عالی بود. ترافل فرایز هم که سیب زمینی همراه با سس مخصوص بود خیلی دلچسب بود
                        "
 برگر ۱۳۵۸ ,"
                            ۶ فروردین ۹۸ اومدم اینجا
یه برگر خوش طعم و حرفه ای
یکی از  بهترین برگر هایی بود که تا حالا خوردم
مزه گوشت خیلی خوب بود و به اندازه پخته شده بود.همراه با سس اسموکی که سفارش دادم طعم و مزه ی عالی ای پیدا کرده بود
سالاد مخصوص خوب و پر حجم بود نسبتا
چیلی فرایز هم خوش طعم و تند بود به اندازه ای که من دوست داشتم
دکوراسیون زیبا و موزیک های زیباتر و ملایم که تو هوای بارونی کیف میداد حسابی😁
صندوقدار که خوش برخورد و با حوصله بود و هرچی پرسیدم خوب و کامل جواب داد.تحویل دهنده غذا هم مودب و خوش برخورد بود
در کل خیلی پیشنهاد میکنم امتحانش کنید
                        "
 برگر ۱۳۵۸ ,"
                            اسموکی برگر و قارچ برگر و چیز فرایز خوردیم. کیفیت خوبی داشت و به نسبت قیمت خوب بود
                        "
 برگر ۱۳۵۸ ,"
                            برگر 1358

عکس هارو ورق بزنید.

سلامم به رفقا. بخاطر قطعیای اینستا با تاخیر براتون پست میزارم.اگه عاشق #برگر هستید میتونید برید اینجا و لذت کافی ببرید. اینجا کلا دو نوع غذای اصلی دارن و همونم خیلی خوب سرو میکنن. اسم عجیب غریب هم نمیزارن روی غذاهاشون.دکورشون شبیه کلابهای بلاد کفره.اشپزخونه باز هست و برخورد پرسنل هم خیلی خوبه مخصوصا صندوقدار.راستی دو طبقه دارن.نکته منفی صندلی های فلزی سفت و خشکشونه.

سفارش های ما 
ترافل #برگر 30000
#مرغ #برگ 22000
چیلی فرایز 14000

اول یه نکته بگم ظاهر غذا خیلی خوبه که جذاب باشه تا مشتری با رغبت بیشتری میل کنه. اینجا تمامی برگرهای همه ی ساندویجهاشون یه نوعه اما بخاطر مخلفات و طعمشون قیمتها فرق میکنه.ترافل برگر یدونه برگر ۱۷۰ گرمی با نان تست شده خیلی خوشمزه همراه با قارچ پخته شده و عطر ترافل بود که اصلا برگرش خشک نبود و حجم مناسبی داشت.پیشنهاد میشه👌خیلیم خوب چیده بودن ساندویچ که همون ظاهر خوبیه که گفتم. #مرغ برگر هم بد نبود نان و مخلفات داخلش که عالی بود اما خود برگر مرغ احساس کردم خیلی خالص نیست.اما حجم خوبی داشت واقعا.نگاه کنید اینا برای هرنوع از همبرگراشون نان مخصوص دارن و این یعنی ارزش قائل هستند برای محصولی که سرو میکنن.
                        "
 برگر ۱۳۵۸ ,"
                            برگر 1358

عکس هارو ورق بزنید.

سلامم به رفقا. بخاطر قطعیای اینستا با تاخیر براتون پست میزارم.اگه عاشق #برگر هستید میتونید برید اینجا و لذت کافی ببرید. اینجا کلا دو نوع غذای اصلی دارن و همونم خیلی خوب سرو میکنن. اسم عجیب غریب هم نمیزارن روی غذاهاشون.دکورشون شبیه کلابهای بلاد کفره.اشپزخونه باز هست و برخورد پرسنل هم خیلی خوبه مخصوصا صندوقدار.راستی دو طبقه دارن.نکته منفی صندلی های فلزی سفت و خشکشونه.

سفارش های ما 
ترافل #برگر 30000
#مرغ #برگ 22000
چیلی فرایز 14000

اول یه نکته بگم ظاهر غذا خیلی خوبه که جذاب باشه تا مشتری با رغبت بیشتری میل کنه. اینجا تمامی برگرهای همه ی ساندویجهاشون یه نوعه اما بخاطر مخلفات و طعمشون قیمتها فرق میکنه.ترافل برگر یدونه برگر ۱۷۰ گرمی با نان تست شده خیلی خوشمزه همراه با قارچ پخته شده و عطر ترافل بود که اصلا برگرش خشک نبود و حجم مناسبی داشت.پیشنهاد میشه👌خیلیم خوب چیده بودن ساندویچ که همون ظاهر خوبیه که گفتم. #مرغ برگر هم بد نبود نان و مخلفات داخلش که عالی بود اما خود برگر مرغ احساس کردم خیلی خالص نیست.اما حجم خوبی داشت واقعا.نگاه کنید اینا برای هرنوع از همبرگراشون نان مخصوص دارن و این یعنی ارزش قائل هستند برای محصولی که سرو میکنن.
                        "
 برگر ۱۳۵۸ ,"
                            همون اول که وارد شدم حس خوبی بهم داد.... فضای گرم و دلپذیری داشت با نور ملایم و دکوراسیون عجیب و زیبا... برگر هاش عالی بود .(چیز دیگه ای نخوردم ) ... جای پارک ماشین کمه ... کد تخفیف میفرستند به گوشی موبایلت (برای دفعات بعد) ... رفتار کارکنان خوب بود.... پخت غذا بهداشتی بود..... تهویه خوب (هیچ بوی تند و سوختگی در فضا نبود)
                        "
 برگر ۱۳۵۸ ,"
                            سلام دوستان .اینکه بعضی نظرات شخصی وخیلی تخصصی واکاوی میکنن برگر ۵۸ روخیلی خوبه ولی ما باید به نسبت مبلغ پرداختی قضاوت کنیم.
انصافا با این قیمتهایی که این غذارو ارائه میدن  خیلی خوبه ونوع سفارش گرفتن وسرویس هم مناسبه.
زود فود باکیفیتی هستش.
طعم اغلب غذاشون انصافا خوبه.وقیمت عالی.
سالاداش میتونه بهترباشه .
همچنین نوشیدنی فرش هم داشته باشن خوبه.فضا حس خوبی داره وارام بخشه.
ممنون از بچه های برگر ۵۸.
                        "
 برگر ۱۳۵۸ ,"
                            قیمت منو با قیمت روی دیوار و با قیمتی که برات فاکتور می کنندمتفاوت هست!
نانش هم تازه نبود...
                        "
 برگر ۱۳۵۸ ,"
                            نسبت به قیمت کیفیت عالی.برخورد پرسنل بسیار خوب.محیطی دنج و آرام با موسیقی کلاسیک و ملایم. تنها مشکلش اینه که جای پارک سخت گیر میاد
                        "
 برگر ۱۳۵۸ ,"
                            سلام
كيفيت برگرهاش نسبت به قيمتش بدى نيست
و مى تونه بهتر باشه مخصوصاً گوشتش
سس برگرشون هم جالب نبود
فضاى زيبايى داره و نسبتاً جادار
در كل براى رفع كُتى بد نيست
                        "
 برگر ۱۳۵۸ ,"
                            تا اینجا به عنوان یکی از همبرگرهای برتر در مجله فیدیلیو اعلام شد رفتم. خوب بود ولی سرویس دهی یه کم ضعیف بود و سیب زمینی با سس مخصوصش رو من اصلاً دوست نداشتم. رنگ دیوارها و دکور آدم رو مقداری عصبی می کنه. ولی امتحان کنید چون خوشمزه بود برگرهاش
                        "
 برگر ۱۳۵۸ ,"
                            کیفیت غذایی بالا 
محیطی دنج وارامش بخش با منظره ای جالب 
دکوری کاملا شیک 
من از طریق فیدیلیو اشنا شدم واقعا ازکیفیتش راضی ام و۱۰۰در ۱۰۰ مشتری دائمشون میشم چون واقعا کیفیتش عالی در ابتدا از برخورد پرسنل راضی نبودم ولی واقعا الان برخوردشون عالی شده 
برگرو فیلیه مرغشون ودبل برگرشون عالیه من دیگه چی بگم من تابه حال برگر به این کیفیت بالا وقیمت مناسب نخورده بودم که به لطف فیدیلیو همچین جای خوبیو کاربران معرفی کردن وماهم امتحان کردیم 
به دوستانی که امتحان نکردن پیشنهاد میکنم حتما امتحان کنید وفرصتو ازدست ندید 
                        "
 برگر ۱۳۵۸ ,"
                            من همیشه بیرونبر سفارش می دم 
با چیلی برگر زیاد حال نکردم اما بقیه برگرهاشون واقعا خوشمزه است 
از ساندویچها مرغ ترافل رو امتحان کردم که خیلی خوب بود
یه سالاد مخصوص هم دارن که واقعا دوست دارم
                        "
 برگر ۱۳۵۸ ,"
                            به عنوان پیش در آمد کلی و کوتاه میشه گفت ارزش نسبت به قیمت عالی . کیفیت متوسط رو به بالا . دکوراسیون و محیط قابل قبول و انرژیک . سرویس شبیه فست فودها . رنج قیمتی اقتصادی و بعضا متوسط . رستوران شب ها شدیدا مشکل جای پارک داره و بهترین گزینه استفاده از پارکینگ پاساژ پردیس زندگی هست که چند متر بالاتر از رستورانه . برای ناهار هم مشکل جای پارک داره ولی نه به شدت شب ها و احتمالا با کمی تحمل جای پارک پیدا میشه . سفارش ما ترافل فرایز ، ترافل برگر ، قارچ برگر و فرانکفورتر ساسیج بود . ترافل فرایز شامل سیب زمینی سرخ شده به همراه قارچ ترافلی ، پنیر گودا و پنیر پارمزان بود . حجم متوسطی داشت و داخل ظرف مقوایی سرو شده بود . سیب زمینی ها ترد و تازه بودند . داغ سرو شده بود . چرب نبود . سس ترافل ولی کمی عجیب بود . قارچ ها کاملا ریز شده بود و ظاهرش شبیه گوشت چرخ کرده شده بود . طعمش متفاوت بود ولی آنچنان خاص نبود . پنیر گودا آب شده روش داشت و حجمش به نسبت سیب زمینی قابل قبول بود و کمی هم پنیر پارمزان روش داشت که با توجه به حجم کم بیشتر جنبه زیبایی داشت . در کل طعم قارچ ترافلی رو خیلی نپسندیدم که بخوام مجددا امتحان کنم . به ترافل فرایز نمره متوسط ۳ میدم . ترافل برگر شامل گوشت برگر ، پنیر گودا ، قارچ ترافلی ، سس مخصوص ، گوجه و خیارشور بود . گوشت برگر طعمش خوب بود . داغ هم بود . دورسوخته یا جزغاله نشده بود ولی خب کمی داخلش خوب نپخته بود و رنگش به سفیدی میزد که کاملا از داخل عکس هایی که انداختم این قضیه مشهوده . به لحاظ طعم گوشتش خوب بود ولی سایر ترکیبات آنچنان خارق العاده نبود .‌ خیلی با یک چیزبرگر تفاوت نداشت . در واقع قارچ و سس ترافلی آنچنان متفاوتش نکرده بود . داخل منو پنیر دوبل ذکر شده بود ولی فقط یک عدد پنیر داشت و این موضوع داخل عکس هم کاملا مشخصه . سس داخلش هم خوب بود و یک رنگ سبز مانند داشت که شبیه این بود که‌مثلا جعفری داخل سس داره ولی طعمش جوری نبود که بشه فهمید دقیقا چیه . در کل ترافل برگر متوسط بود و بهش نمره ۳ میدم . قارچ برگر هم شامل گوشت برگر ، پنیر گودا ، سس ، قارچ ، گوجه و خیارشور بود . این هم بسیار شبیه به همون ترافل برگر بود و فقط سسش متفاوت بود . بقیه چیزها کاملا یکسان بود و توضیحاتش همونه که بالا عنوان کردم . به قارچ برگر هم نمره متوسط ۳ میدم . در کل برگرها قابل قبول بودند ولی خاص و هیجان انگیز نبودند . فرانکفورتر ساسیج همون سوسیس فرانکفورتر بود ولی مدل دست ساز ‌. سوسیس کارخونه ای نبود . کامل از رنگ و ظاهرش معلوم بود واقعا دست سازه . رنگش به سیاهی میزد و بافت هاش خیلی صاف و صوف نبود . شامل گوشت و ادویه و پنیر گودا و پیاز کاراملی و سس کچاپ و خردل بود و به سبک ساندویچ های هات داگ آمریکایی گوجه و خیارشور نداشت . تو منو نوشته شده بود که کاملا غنی شده با انواع مختلف ویتامین ها بود . مسلما اگه اینجوری باشه که درباره سلامت غذا کوچکترین حرفی نمی مونه . چرب نبود . داغ بود . ظاهرش جذاب بود . طعم سوسیس دست ساز ولی خوب نبود . مزه و بوی ادویه خیلی زیاد بود و در واقع به هیچ وجه ربطی به طعم استاندارد سوسیس که میشناسیم نداشت . خیلی نپسندیدم و به لحاظ طعم بهش نمره ۲ میدم ولی اگه مسائل سلامت و غنی شدگی رو لحاظ کنم نمره ۳ میدم . نکته ای که این وسط میمونه اینه که آدمی که سوسیس سفارش میده خیلی دنبال مسائل سلامتی نیست و قطعا انتظار طعم بهتر و روتین تر رو داره . اگه به سلامتی باشه که کلا سراغ فست فود نباید رفت و یا سوای بحث سوسیسش ، اون حجم پنیر گودا و سس های کارخونه ای و چرب روش مسلما خیلی تناسبی با سلامتی نداره . بحث اصلی ایجاد تناسب خوب بین طعم خوب و سلامتی بود که خیلی جور در نیومده بود و یه جورایی بلاتکلیف مونده بود و هر دو عامل رو از دست داده بود . به نظرم یا طعم و کیفیت عالی باید ملاک باشه یا در کل ، غذا از صفر تا صد همه چیش سلامت باشه نه فقط یک بخش ازش . سرویس روی میز شامل سس کچاپ ، سس کچاپ تند ، روغن زیتون و سرکه بالزامیک بود . سرویس کارد و چنگال و لیوان و ... همگی پلاستیکی و یک بار مصرف بود . ظروف سرو غذاها هم همگی مقوایی و یا داخل سینی ساده بود . زمان آماده شدن غذاها بسیار تند و زود بود . ترتیب سرو به صورت همزمان بود و همه غذاهای اصلی با هم روی میز اومد . البته سیب زمینی با یک فاصله بسیار کم ۲ دقیقه جلوتر سرو شد . سرویس بهداشتی بسیار تمیز و مرتب بود . رستوران حق سرویس نداره . مالیات بر ارزش افزوده هم نداره . به سبک فست فودها ابتدا باید پای صندوق سفارش ثبت بشه و مبلغ در ابتدا حساب بشه و سپس فاکتور رو با پیجر به شما تحویل می دهند . البته گارسون ها پس از مستقر شدن و به صدا در اومدن زنگ پیجر ، خودشون میان پیجر رو از روی میز شما تحویل می گیرند و غذا رو براتون میارن . اگه طبقه دوم باشید که راه حل دیگه ای هم ندارید و خودشون بالابر برای فرستادن غذا به طبقه بالا دارند و گارسون این کارها رو انجام میده . رنج قیمتی رستوران رو میشه اقتصادی ( $ ) یا نهایتا مرز بین اقتصادی ( $ ) و متوسط ( $$ ) عنوان کرد . نظافت کلی داخل رستوران و مسائل بهداشتی خوب بود ، خصوصا شیشه های روغن زیتون و سرکه که اصولا تو اکثر رستوران ها چرب و چیل و پر از لک جای انگشته . روی تمامی سینی های سفارشات هم کاغذ مخصوص برای بهداشت بیشتر وجود داشت . پرسنل داخل سالن مودب و خوش برخورد بودند . نورپردازی داخل رستوران متمایل به تاریک و کم نور بود . موزیک خوب داخل سالن پلی میشد . رستوران دو طبقه بود که برای رفتن به طبقه دوم از داخل طبقه اول آسانسور داشت . تهویه داخل رستوران خوب بود و با وجود اینکه ما در طبقه دوم و دقیقا بالای سر آشپزخانه قرار داشتیم خبری از دود و دم آشپزخانه یا هوای دم کرده نبود . طبقه اول ۶ تا میز ۴ نفره و دو تا میز ۲ نفره داشت که یک سمت میزها صندلی فلزی و سمت دیگه نیمکت چوبی پشت بلند همراه با کوسن های منقش به آرم رستوران داشت . طبقه دوم هم ۴ تا میز ۴ الی ۶ نفره با همان مدل یک سمت نیمکت چوبی میزهای پایین و ۳ تا میز ۴ نفره تماما صندلی فلزی و یک میز شش نفره تمام صندلی فلزی داشت . صندلی کودک هم داشتند . ظرفیت کلی رستوران حدود ۶۵ نفر بود . دکوراسیون داخل بر پایه رنگ مشکی و قرمز بود و به سبک رستوران های ماک و اسپرلوس و ... دکورهای و درهای شبیه مراکز اتمی و موشکی داشت . آشپزخانه در طبقه اول و کاملا جلوی دید بود و به راحتی میشد به نحوه آماده شدن غذاها و رعایت بهداشت و ... نظارت کرد که انصافا همه چیز تمیز و مرتب و خوب بود . رستوران برای مراجعات نظیر خانوادگی و دوستانه با انواع رده سنی ها مناسبه ولی خیلی برای قرار رمانتیک یا جلسات کاری مناسب نیست . برای برگزاری مراسم تولد و مهمانی هم مناسب نیست . منوی رستوران شامل انواع برگر و انواع ساندویچ فیله مرغ و انواع ساندویچ بیف و یک مدل سوسیس فرانکفورتر بود که به ما گفتند ساندویچ های بیف هیچکدام موجود نیست . نمیدونم  ساندویچ های بیف فقط اون یک روز موجود نبود یا کلا از منو حذفشون کردند . پیش غذا هم فقط انواع سیب زمینی سرخ کرده و چند مدل سالاد بود . سالادها مدل آماده و بسته بندی داخل یخچال بود . جو داخلی حاکم بر رستوران خیلی مدل نشستن طولانی نبود و بیشتر شبیه مدل بخور و برو بود . شاید بشه رستوران رو برای درک موقعیت بهتر بشه یک ساندویچی با کلاس تشبیه کرد و ازش انتظار رستوران لوکس یا یک فست فود با منوی گسترده نداشته باشید . نقطه قوت اول رستوران رو میشه ارزش نسبت به قیمت غذاهاش عنوان کرد . نقطه قوت دوم رستوران رو هم میشه بحث سلامت بودن غذاهاش عنوان کرد . همچنین نقطه ضعف رستوران  رو هم میشه منوی محدود ذکر کرد . در مجموع جای متوسط رو به بالایی بود و ارزش رفتن رو داشت و به شخصه نظرم اینه که اگر خونتون توی همون محدوده باشه رستوران رو میشه به چشم یک ساندویچی خوب دید و برای صرف یک وعده غذای سریع و خوب بیشتر مراجعه کرد . به منظور انتخاب بهتر و راحت تر عکس های کامل غذاها و همچنین عکس های کاملی از محیط طبقه دوم رستوران رو هم گرفتم که ارسال می کنم . منوی رستوران قیمت دار نبود ( البته قیمت های حال حاضر صفحه فیدیلیو به روز و درسته ) ولی خب برای درک بهتر جزییات و ترکیبات غذاها عکس های کامل منوی رستوران رو هم گرفتم و ارسال می کنم و امیدوارم بتونه مفید واقع بشه .  ممنون و خسته نباشید خدمت پرسنل محترم رستوران برگر ۱۳۵۸
                        "
 برگر ۱۳۵۸ ,"
                            دیشب از ۵۸ برگر سفارش دادیم که فوق العاده بود مخصوصا ترافل برگر و ترافل فرایز به شدت توصیه میشه 😍😇😇‌..تازه سرویس هم خیلی عالی و سریع ارائه شد 
                        "
 برگر ۱۳۵۸ ,"
                            برگر۵۷
مکانی دنج وکلاسیک 
مناسب جمع دوستان 
مناسب قرار دونفره 
مناسب برگزاری مهمونی
همون طوری که قبل گفتم طعم وکیفیت برگرهاش مثل همیشه عالی بو و عطر غذاهاس ادمو دیونه میکنه مااینجا دوتا دبل وترافل فرایز فیله مرغ سفارش دادیم 
دبل برگرش وترافلش که فوق العاده بودمثل همیشه من این دفعه فیلشو امتحان کردم که بی نظیر بود حرفی ندارم واقعا کیفیت قیمتاش همش به اندازه بود
وشکل وظاهر غذاهاش دقیقا شبیه عکشاشه واقعا جالبه چون کمتر جایی به این صورته من عکساشم براتون میزارم
واقعا ازمدیریتش تشکرمیکنم به خاطرهمچین کیفیتی
                        "
 برگر ۱۳۵۸ ,"
                            امروز بعداز ظهر انقدر گشنمون بود که همگی دوباره هوس رفتن به برگر ۵۸ کردیم انقدر خوشمزس که صد بار بری کمه بوش آدمو دیونه میکنه ما دوتا دبل برگر سفارش دادیم دونه ای ۲۵ و یه ساندویچ فیله مرغ که ۱۸ شد دوتا ترافل فرایز دونه ای ۱۲ و سه تا نوشیدنی فوق العاده بود هر کسی که همبرگر دوست داره اینجا بهترین جاست راستی برای اولین بار اینجا ساندویچ فیله مرغی که خواهرم سفارش داده بود خوردم فوق العاده خوشمزه بود حتما امتحان کنید. عکس اکثرا ساندویچاشونو زیر میزارم همه ی ساندویج ها عین تصویراست.
                        "
 برگر ۱۳۵۸ ,"
                            مثل همیشه عالی بود ولی نمیدونم چرا ایندفعه فیله مرغ اسموکی پنیر ورقه ای آب نشده بود داخلش! در هر صورت خیلی خوشحالم که همچنان برگر ۵۸ کیفیتش رو حفظ کرده
                        "
